,word,frequency,per_million,doc_freq,doc_percentage
1772,agro,8,2.80379269,4,0.048274197000000005
1773,caring,7,2.453318604,7,0.084479846
1774,strapped,7,2.453318604,7,0.084479846
1775,handwritten,7,2.453318604,7,0.084479846
1776,hectic,7,2.453318604,5,0.060342747
1777,above,7,2.453318604,6,0.072411296
1778,consular,7,2.453318604,5,0.060342747
1780,shooter,7,2.453318604,7,0.084479846
1781,startling,7,2.453318604,7,0.084479846
1782,perishable,7,2.453318604,6,0.072411296
1783,threatening,7,2.453318604,7,0.084479846
1785,olympian,7,2.453318604,7,0.084479846
1788,insistent,7,2.453318604,7,0.084479846
1790,tidal,7,2.453318604,6,0.072411296
1791,unprotected,7,2.453318604,7,0.084479846
1792,brian,7,2.453318604,7,0.084479846
1794,unstoppable,7,2.453318604,7,0.084479846
1795,gracious,7,2.453318604,6,0.072411296
1796,frantic,7,2.453318604,7,0.084479846
1797,locked,7,2.453318604,5,0.060342747
1798,tentative,7,2.453318604,7,0.084479846
1799,utter,7,2.453318604,7,0.084479846
1801,negligent,7,2.453318604,5,0.060342747
1802,famed,7,2.453318604,7,0.084479846
1803,literary,7,2.453318604,4,0.048274197000000005
1805,distinctive,7,2.453318604,6,0.072411296
1806,molecular,7,2.453318604,7,0.084479846
1807,wicked,7,2.453318604,7,0.084479846
1808,unsustainable,7,2.453318604,7,0.084479846
1809,truthful,7,2.453318604,7,0.084479846
1811,heartfelt,7,2.453318604,7,0.084479846
1812,solo,7,2.453318604,7,0.084479846
1814,jobless,7,2.453318604,7,0.084479846
1815,explicit,7,2.453318604,6,0.072411296
1816,elusive,7,2.453318604,7,0.084479846
1817,synonymous,7,2.453318604,7,0.084479846
1818,societal,7,2.453318604,7,0.084479846
1819,shiny,7,2.453318604,7,0.084479846
1820,wireless,7,2.453318604,7,0.084479846
1822,fluid,7,2.453318604,7,0.084479846
1823,slippery,7,2.453318604,6,0.072411296
1824,preferential,7,2.453318604,6,0.072411296
1825,aaron,7,2.453318604,5,0.060342747
1826,cerebral,7,2.453318604,6,0.072411296
1827,rwandan,7,2.453318604,4,0.048274197000000005
1828,wounded,7,2.453318604,5,0.060342747
1829,stupid,7,2.453318604,7,0.084479846
1830,ironclad,7,2.453318604,7,0.084479846
1832,elaine,7,2.453318604,6,0.072411296
1833,respectable,7,2.453318604,7,0.084479846
1835,barbed,7,2.453318604,7,0.084479846
1836,hazmat,7,2.453318604,7,0.084479846
1837,glacial,7,2.453318604,3,0.036205648
1838,damning,7,2.453318604,7,0.084479846
1839,inbound,7,2.453318604,7,0.084479846
1842,booming,7,2.453318604,7,0.084479846
1843,fraught,7,2.453318604,7,0.084479846
1844,naive,7,2.453318604,6,0.072411296
1845,perpetual,7,2.453318604,7,0.084479846
1846,forceful,7,2.453318604,6,0.072411296
1847,distressing,7,2.453318604,7,0.084479846
1848,binding,7,2.453318604,7,0.084479846
1849,set,7,2.453318604,7,0.084479846
1850,eu,7,2.453318604,6,0.072411296
1851,conflicting,7,2.453318604,7,0.084479846
1852,worthy,7,2.453318604,7,0.084479846
1853,unproven,7,2.453318604,7,0.084479846
1854,munich,7,2.453318604,7,0.084479846
1855,mr,7,2.453318604,7,0.084479846
1856,covid-19,7,2.453318604,7,0.084479846
1857,bulk,7,2.453318604,7,0.084479846
1858,depressed,7,2.453318604,6,0.072411296
1859,obligatory,7,2.453318604,7,0.084479846
1860,vertical,7,2.453318604,6,0.072411296
1861,imran,7,2.453318604,6,0.072411296
1863,awkward,7,2.453318604,7,0.084479846
1864,12th,7,2.453318604,7,0.084479846
1865,trans,7,2.453318604,7,0.084479846
1866,material,7,2.453318604,7,0.084479846
1867,ineligible,7,2.453318604,6,0.072411296
1868,anal,7,2.453318604,4,0.048274197000000005
1869,untouched,7,2.453318604,7,0.084479846
1872,intolerable,7,2.453318604,7,0.084479846
1873,tearful,7,2.453318604,6,0.072411296
1874,sinovac,7,2.453318604,7,0.084479846
1875,corresponding,7,2.453318604,7,0.084479846
1876,recycled,7,2.453318604,6,0.072411296
1877,73rd,7,2.453318604,3,0.036205648
1878,ionic,7,2.453318604,4,0.048274197000000005
1879,flip,7,2.453318604,7,0.084479846
1880,46th,7,2.453318604,6,0.072411296
1881,benchmark,7,2.453318604,6,0.072411296
1882,stainless,7,2.453318604,6,0.072411296
1883,passive,7,2.453318604,7,0.084479846
1884,nitric,7,2.453318604,4,0.048274197000000005
1885,binary,7,2.453318604,4,0.048274197000000005
1886,destabilizing,7,2.453318604,6,0.072411296
1887,shinkansen,7,2.453318604,7,0.084479846
1888,fumio,7,2.453318604,6,0.072411296
1889,dissatisfied,7,2.453318604,6,0.072411296
1890,instrumental,7,2.453318604,7,0.084479846
1891,median,7,2.453318604,6,0.072411296
1893,gamestop,7,2.453318604,4,0.048274197000000005
1894,hopeless,7,2.453318604,7,0.084479846
1897,mrs,7,2.453318604,7,0.084479846
1898,divided,7,2.453318604,6,0.072411296
1900,rhythmic,7,2.453318604,3,0.036205648
1901,rabbi,7,2.453318604,6,0.072411296
1902,fugitive,7,2.453318604,6,0.072411296
1903,shandong,7,2.453318604,6,0.072411296
1904,murky,7,2.453318604,7,0.084479846
1905,turbulent,7,2.453318604,7,0.084479846
1906,diagnostic,7,2.453318604,7,0.084479846
1907,rcmp,7,2.453318604,6,0.072411296
1908,almighty,7,2.453318604,6,0.072411296
1909,celebratory,7,2.453318604,7,0.084479846
1910,muted,7,2.453318604,7,0.084479846
1911,unconventional,7,2.453318604,5,0.060342747
1912,agri,7,2.453318604,4,0.048274197000000005
1913,prescribed,7,2.453318604,6,0.072411296
1914,nimble,7,2.453318604,6,0.072411296
1917,ministry,7,2.453318604,6,0.072411296
1918,integrated,7,2.453318604,7,0.084479846
1919,heidi,7,2.453318604,7,0.084479846
1920,mercenary,7,2.453318604,5,0.060342747
1921,requisite,7,2.453318604,7,0.084479846
1922,stubble,7,2.453318604,1,0.012068549
1923,aramco,7,2.453318604,5,0.060342747
1924,ogasawara,7,2.453318604,7,0.084479846
1925,india,7,2.453318604,3,0.036205648
1926,erratic,6,2.102844518,6,0.072411296
1927,stubborn,6,2.102844518,6,0.072411296
1928,guatemalan,6,2.102844518,6,0.072411296
1929,pervasive,6,2.102844518,5,0.060342747
1932,diane,6,2.102844518,6,0.072411296
1933,addictive,6,2.102844518,6,0.072411296
1934,side,6,2.102844518,6,0.072411296
1935,flammable,6,2.102844518,6,0.072411296
1936,breakthrough,6,2.102844518,6,0.072411296
1937,indelible,6,2.102844518,5,0.060342747
1938,unaware,6,2.102844518,6,0.072411296
1939,uncharted,6,2.102844518,5,0.060342747
1940,brazen,6,2.102844518,6,0.072411296
1941,complacent,6,2.102844518,6,0.072411296
1943,serene,6,2.102844518,6,0.072411296
1944,unforeseen,6,2.102844518,6,0.072411296
1945,mazari,6,2.102844518,5,0.060342747
1946,guatemala,6,2.102844518,6,0.072411296
1947,spontaneous,6,2.102844518,5,0.060342747
1948,exotic,6,2.102844518,5,0.060342747
1949,speechless,6,2.102844518,6,0.072411296
1950,spread,6,2.102844518,6,0.072411296
1951,resounding,6,2.102844518,5,0.060342747
1952,autopsy,6,2.102844518,6,0.072411296
1953,inaccessible,6,2.102844518,5,0.060342747
1954,furlough,6,2.102844518,6,0.072411296
1955,gunman,6,2.102844518,6,0.072411296
1956,divine,6,2.102844518,6,0.072411296
1957,suicidal,6,2.102844518,6,0.072411296
1958,plausible,6,2.102844518,6,0.072411296
1959,intent,6,2.102844518,6,0.072411296
1960,invincible,6,2.102844518,6,0.072411296
1961,biotech,6,2.102844518,6,0.072411296
1962,distraught,6,2.102844518,6,0.072411296
1963,weary,6,2.102844518,6,0.072411296
1964,inland,6,2.102844518,6,0.072411296
1965,biased,6,2.102844518,6,0.072411296
1966,behavioral,6,2.102844518,6,0.072411296
1967,hurt,6,2.102844518,6,0.072411296
1968,contactless,6,2.102844518,6,0.072411296
1969,accidental,6,2.102844518,6,0.072411296
1970,frostbite,6,2.102844518,3,0.036205648
1971,traumatized,6,2.102844518,6,0.072411296
1972,interstate,6,2.102844518,6,0.072411296
1973,tri,6,2.102844518,5,0.060342747
1974,alcoholic,6,2.102844518,6,0.072411296
1975,lipped,6,2.102844518,6,0.072411296
1976,unresponsive,6,2.102844518,6,0.072411296
1977,semitism,6,2.102844518,5,0.060342747
1978,accustomed,6,2.102844518,6,0.072411296
1979,paranoid,6,2.102844518,4,0.048274197000000005
1980,useless,6,2.102844518,6,0.072411296
1981,hi,6,2.102844518,6,0.072411296
1982,squad,6,2.102844518,6,0.072411296
1983,java,6,2.102844518,5,0.060342747
1984,undetected,6,2.102844518,5,0.060342747
1985,regrettable,6,2.102844518,6,0.072411296
1986,unmasked,6,2.102844518,6,0.072411296
1987,whatsapp,6,2.102844518,6,0.072411296
1988,associate,6,2.102844518,6,0.072411296
1989,paralyzed,6,2.102844518,6,0.072411296
1991,thriving,6,2.102844518,6,0.072411296
1992,glaci,6,2.102844518,3,0.036205648
1993,sanctuary,6,2.102844518,6,0.072411296
1995,fetal,6,2.102844518,6,0.072411296
1996,charitable,6,2.102844518,6,0.072411296
1997,stagnant,6,2.102844518,6,0.072411296
1998,immeasurable,6,2.102844518,6,0.072411296
1999,45th,6,2.102844518,6,0.072411296
2000,insecure,6,2.102844518,6,0.072411296
2001,olaf,6,2.102844518,4,0.048274197000000005
2002,schultz,6,2.102844518,6,0.072411296
2003,erroneous,6,2.102844518,6,0.072411296
2005,milder,6,2.102844518,5,0.060342747
2007,egregious,6,2.102844518,5,0.060342747
2008,occasional,6,2.102844518,6,0.072411296
2009,relieved,6,2.102844518,6,0.072411296
2010,fruitful,6,2.102844518,6,0.072411296
2011,hubble,6,2.102844518,4,0.048274197000000005
2012,poppy,6,2.102844518,2,0.024137099
2014,mozambican,6,2.102844518,3,0.036205648
2015,unseen,6,2.102844518,5,0.060342747
2016,issa,6,2.102844518,5,0.060342747
2017,concentrated,6,2.102844518,6,0.072411296
2018,diligent,6,2.102844518,6,0.072411296
2020,consultative,6,2.102844518,6,0.072411296
2021,underprivileged,6,2.102844518,6,0.072411296
2022,28th,6,2.102844518,6,0.072411296
2023,shut,6,2.102844518,6,0.072411296
2024,unnoticed,6,2.102844518,6,0.072411296
2025,humiliating,6,2.102844518,6,0.072411296
2026,dumb,6,2.102844518,6,0.072411296
2027,civilized,6,2.102844518,6,0.072411296
2028,damp,6,2.102844518,3,0.036205648
2029,verifiable,6,2.102844518,6,0.072411296
2030,draconian,6,2.102844518,5,0.060342747
2031,unchecked,6,2.102844518,6,0.072411296
2032,even,6,2.102844518,6,0.072411296
2033,conclusive,6,2.102844518,6,0.072411296
2035,cinematic,6,2.102844518,6,0.072411296
2036,complementary,6,2.102844518,6,0.072411296
2037,intercontinental,6,2.102844518,6,0.072411296
2038,insurmountable,6,2.102844518,5,0.060342747
2039,provisional,6,2.102844518,6,0.072411296
2041,metaverse,6,2.102844518,4,0.048274197000000005
2042,pessimistic,6,2.102844518,6,0.072411296
2044,preemptive,6,2.102844518,6,0.072411296
2045,26th,6,2.102844518,5,0.060342747
2046,burst,6,2.102844518,5,0.060342747
2047,principle,6,2.102844518,6,0.072411296
2048,arrogant,6,2.102844518,6,0.072411296
2050,unscathed,6,2.102844518,6,0.072411296
2051,varied,6,2.102844518,5,0.060342747
2052,reputational,6,2.102844518,6,0.072411296
2053,hearted,6,2.102844518,6,0.072411296
2054,horrendous,6,2.102844518,6,0.072411296
2055,bent,6,2.102844518,6,0.072411296
2057,satisfactory,6,2.102844518,6,0.072411296
2058,chat,6,2.102844518,6,0.072411296
2060,therapeutic,6,2.102844518,6,0.072411296
2062,milky,6,2.102844518,3,0.036205648
2063,fergus,6,2.102844518,5,0.060342747
2064,repressive,6,2.102844518,6,0.072411296
2065,cindy,6,2.102844518,3,0.036205648
2066,exploratory,6,2.102844518,5,0.060342747
2067,aesthetic,6,2.102844518,5,0.060342747
2068,unconditional,6,2.102844518,5,0.060342747
2070,squamish,6,2.102844518,2,0.024137099
2071,commemorative,6,2.102844518,6,0.072411296
2072,holistic,6,2.102844518,6,0.072411296
2073,stabbing,6,2.102844518,6,0.072411296
2074,racism,6,2.102844518,6,0.072411296
2075,suhanna,6,2.102844518,5,0.060342747
2076,60th,6,2.102844518,5,0.060342747
2077,premier,6,2.102844518,6,0.072411296
2078,christine,6,2.102844518,5,0.060342747
2079,austrian,6,2.102844518,5,0.060342747
2080,ned,6,2.102844518,6,0.072411296
2081,maiden,6,2.102844518,5,0.060342747
2082,eurasian,6,2.102844518,1,0.012068549
2083,rational,6,2.102844518,6,0.072411296
2084,savvy,6,2.102844518,6,0.072411296
2085,bukit,6,2.102844518,5,0.060342747
2086,intangible,6,2.102844518,4,0.048274197000000005
2088,receptive,6,2.102844518,5,0.060342747
2089,melissa,6,2.102844518,5,0.060342747
2090,recurrent,6,2.102844518,5,0.060342747
2091,provident,6,2.102844518,4,0.048274197000000005
2092,homebound,6,2.102844518,3,0.036205648
2093,dimensional,6,2.102844518,6,0.072411296
2094,budgetary,6,2.102844518,5,0.060342747
2095,latvian,6,2.102844518,1,0.012068549
2096,covert,6,2.102844518,6,0.072411296
2097,bahraini,6,2.102844518,3,0.036205648
2098,quote,6,2.102844518,5,0.060342747
2099,unicorn,6,2.102844518,2,0.024137099
2100,ogun,6,2.102844518,5,0.060342747
2101,sim,6,2.102844518,3,0.036205648
2102,incessant,6,2.102844518,6,0.072411296
2103,imo,6,2.102844518,5,0.060342747
2104,nollywood,6,2.102844518,5,0.060342747
2105,enugu,6,2.102844518,4,0.048274197000000005
2106,nirav,6,2.102844518,3,0.036205648
2107,retrospective,6,2.102844518,2,0.024137099
2108,barack,5,1.752370431,5,0.060342747
2109,defective,5,1.752370431,5,0.060342747
2110,unequal,5,1.752370431,5,0.060342747
2111,amateur,5,1.752370431,5,0.060342747
2112,nerve,5,1.752370431,5,0.060342747
2114,oscar,5,1.752370431,5,0.060342747
2115,alex,5,1.752370431,4,0.048274197000000005
2116,twisted,5,1.752370431,5,0.060342747
2117,hush,5,1.752370431,5,0.060342747
2118,licensed,5,1.752370431,5,0.060342747
2119,eerie,5,1.752370431,5,0.060342747
2120,aiden,5,1.752370431,3,0.036205648
2122,80th,5,1.752370431,2,0.024137099
2123,spatial,5,1.752370431,4,0.048274197000000005
2124,fertile,5,1.752370431,5,0.060342747
2125,obese,5,1.752370431,5,0.060342747
2126,whit,5,1.752370431,5,0.060342747
2127,medal,5,1.752370431,5,0.060342747
2128,eric,5,1.752370431,4,0.048274197000000005
2129,divergent,5,1.752370431,5,0.060342747
2130,terminal,5,1.752370431,4,0.048274197000000005
2131,dental,5,1.752370431,5,0.060342747
2133,unavailable,5,1.752370431,5,0.060342747
2137,hyper,5,1.752370431,5,0.060342747
2138,emergent,5,1.752370431,4,0.048274197000000005
2140,unsettled,5,1.752370431,5,0.060342747
2141,outlandish,5,1.752370431,4,0.048274197000000005
2142,barbaric,5,1.752370431,5,0.060342747
2144,condo,5,1.752370431,3,0.036205648
2145,stormy,5,1.752370431,5,0.060342747
2146,agonizing,5,1.752370431,5,0.060342747
2147,exhausting,5,1.752370431,5,0.060342747
2148,recognizable,5,1.752370431,5,0.060342747
2149,atlantic,5,1.752370431,3,0.036205648
2150,saturated,5,1.752370431,5,0.060342747
2151,nazi,5,1.752370431,4,0.048274197000000005
2152,stray,5,1.752370431,5,0.060342747
2153,rugged,5,1.752370431,4,0.048274197000000005
2154,midweek,5,1.752370431,5,0.060342747
2155,disgraced,5,1.752370431,5,0.060342747
2157,reproductive,5,1.752370431,5,0.060342747
2158,ivory,5,1.752370431,5,0.060342747
2159,dismal,5,1.752370431,5,0.060342747
2160,magnificent,5,1.752370431,5,0.060342747
2162,wi,5,1.752370431,5,0.060342747
2164,stay,5,1.752370431,5,0.060342747
2166,caribbean,5,1.752370431,5,0.060342747
2167,malnourished,5,1.752370431,5,0.060342747
2168,foolish,5,1.752370431,5,0.060342747
2169,latino,5,1.752370431,3,0.036205648
2170,impromptu,5,1.752370431,5,0.060342747
2171,messy,5,1.752370431,5,0.060342747
2172,reassuring,5,1.752370431,5,0.060342747
2173,intermittent,5,1.752370431,4,0.048274197000000005
2174,unintentional,5,1.752370431,5,0.060342747
2176,relaxing,5,1.752370431,5,0.060342747
2178,rolling,5,1.752370431,5,0.060342747
2180,inspiring,5,1.752370431,5,0.060342747
2181,intricate,5,1.752370431,5,0.060342747
2182,streamlined,5,1.752370431,5,0.060342747
2184,unparalleled,5,1.752370431,5,0.060342747
2185,procedural,5,1.752370431,4,0.048274197000000005
2186,intermediate,5,1.752370431,5,0.060342747
2187,idyllic,5,1.752370431,5,0.060342747
2188,himalayan,5,1.752370431,3,0.036205648
2189,wishful,5,1.752370431,5,0.060342747
2190,finished,5,1.752370431,5,0.060342747
2191,threatened,5,1.752370431,5,0.060342747
2192,bulgarian,5,1.752370431,3,0.036205648
2193,indispensable,5,1.752370431,5,0.060342747
2195,standardized,5,1.752370431,5,0.060342747
2196,resurgent,5,1.752370431,5,0.060342747
2197,imaginary,5,1.752370431,5,0.060342747
2198,afar,5,1.752370431,5,0.060342747
2199,vicious,5,1.752370431,5,0.060342747
2200,qatar,5,1.752370431,5,0.060342747
2201,unaffordable,5,1.752370431,5,0.060342747
2202,yazidi,5,1.752370431,2,0.024137099
2203,unreliable,5,1.752370431,5,0.060342747
2204,bavarian,5,1.752370431,5,0.060342747
2205,mundane,5,1.752370431,5,0.060342747
2206,sizeable,5,1.752370431,5,0.060342747
2207,deserted,5,1.752370431,5,0.060342747
2208,nascent,5,1.752370431,5,0.060342747
2209,ecuadorian,5,1.752370431,4,0.048274197000000005
2210,centrist,5,1.752370431,4,0.048274197000000005
2211,romanian,5,1.752370431,4,0.048274197000000005
2212,bosnian,5,1.752370431,1,0.012068549
2213,spacious,5,1.752370431,5,0.060342747
2215,polarized,5,1.752370431,5,0.060342747
2216,ash,5,1.752370431,4,0.048274197000000005
2217,filipino,5,1.752370431,3,0.036205648
2218,lavish,5,1.752370431,5,0.060342747
2219,worthwhile,5,1.752370431,5,0.060342747
2220,nepalese,5,1.752370431,4,0.048274197000000005
2221,belarussian,5,1.752370431,4,0.048274197000000005
2222,flawless,5,1.752370431,4,0.048274197000000005
2223,latin,5,1.752370431,3,0.036205648
2225,chile,5,1.752370431,5,0.060342747
2226,reminiscent,5,1.752370431,5,0.060342747
2227,belgian,5,1.752370431,5,0.060342747
2228,periodic,5,1.752370431,5,0.060342747
2229,conciliatory,5,1.752370431,5,0.060342747
2230,lahore,5,1.752370431,4,0.048274197000000005
2231,taboo,5,1.752370431,5,0.060342747
2232,olive,5,1.752370431,5,0.060342747
2233,majestic,5,1.752370431,5,0.060342747
2234,cosplay,5,1.752370431,5,0.060342747
2235,hawkish,5,1.752370431,4,0.048274197000000005
2236,increased,5,1.752370431,5,0.060342747
2237,reciprocal,5,1.752370431,5,0.060342747
2238,tiring,5,1.752370431,5,0.060342747
2239,earnest,5,1.752370431,5,0.060342747
2240,cervical,5,1.752370431,3,0.036205648
2242,frosty,5,1.752370431,4,0.048274197000000005
2243,elevated,5,1.752370431,5,0.060342747
2244,warhead,5,1.752370431,4,0.048274197000000005
2245,contact,5,1.752370431,5,0.060342747
2246,thorny,5,1.752370431,4,0.048274197000000005
2247,surging,5,1.752370431,5,0.060342747
2248,substandard,5,1.752370431,3,0.036205648
2249,kangido,5,1.752370431,5,0.060342747
2250,exquisite,5,1.752370431,5,0.060342747
2251,dusty,5,1.752370431,5,0.060342747
2252,capital,5,1.752370431,5,0.060342747
2253,z,5,1.752370431,5,0.060342747
2254,luxurious,5,1.752370431,5,0.060342747
2255,virtuous,5,1.752370431,5,0.060342747
2256,i.t,5,1.752370431,4,0.048274197000000005
2257,augmented,5,1.752370431,5,0.060342747
2258,nutritional,5,1.752370431,5,0.060342747
2259,slovenian,5,1.752370431,4,0.048274197000000005
2260,inseparable,5,1.752370431,5,0.060342747
2261,put,5,1.752370431,5,0.060342747
2262,antarctic,5,1.752370431,3,0.036205648
2263,70th,5,1.752370431,4,0.048274197000000005
2264,accelerated,5,1.752370431,5,0.060342747
2265,ai,5,1.752370431,3,0.036205648
2266,handy,5,1.752370431,5,0.060342747
2267,pilot,5,1.752370431,5,0.060342747
2268,ovarian,5,1.752370431,4,0.048274197000000005
2269,computerized,5,1.752370431,4,0.048274197000000005
2270,ego,5,1.752370431,5,0.060342747
2271,ludicrous,5,1.752370431,5,0.060342747
2272,sketchy,5,1.752370431,5,0.060342747
2273,satellite,5,1.752370431,3,0.036205648
2274,controllable,5,1.752370431,4,0.048274197000000005
2275,fashioned,5,1.752370431,5,0.060342747
2276,troublesome,5,1.752370431,5,0.060342747
2277,empathetic,5,1.752370431,5,0.060342747
2278,fearless,5,1.752370431,4,0.048274197000000005
2280,uninhabitable,5,1.752370431,4,0.048274197000000005
2281,contractual,5,1.752370431,5,0.060342747
2282,constable,5,1.752370431,4,0.048274197000000005
2283,ulterior,5,1.752370431,5,0.060342747
2284,reverse,5,1.752370431,3,0.036205648
2286,alien,5,1.752370431,4,0.048274197000000005
2287,proliferation,5,1.752370431,4,0.048274197000000005
2288,tax,5,1.752370431,4,0.048274197000000005
2289,pete,5,1.752370431,4,0.048274197000000005
2290,forced,5,1.752370431,5,0.060342747
2292,ranking,5,1.752370431,5,0.060342747
2293,ant,5,1.752370431,4,0.048274197000000005
2294,judean,5,1.752370431,4,0.048274197000000005
2295,in,5,1.752370431,5,0.060342747
2297,invalid,5,1.752370431,2,0.024137099
2298,prosthetic,5,1.752370431,3,0.036205648
2300,quebec,5,1.752370431,4,0.048274197000000005
2301,halifax,5,1.752370431,4,0.048274197000000005
2302,outdated,5,1.752370431,5,0.060342747
2303,hurtful,5,1.752370431,5,0.060342747
2304,vial,5,1.752370431,4,0.048274197000000005
2305,sunken,5,1.752370431,4,0.048274197000000005
2306,derogatory,5,1.752370431,5,0.060342747
2308,32nd,5,1.752370431,4,0.048274197000000005
2309,needy,5,1.752370431,5,0.060342747
2310,sean,5,1.752370431,4,0.048274197000000005
2311,resourceful,5,1.752370431,5,0.060342747
2312,prairie,5,1.752370431,4,0.048274197000000005
2313,carolyn,5,1.752370431,3,0.036205648
2314,tasty,5,1.752370431,5,0.060342747
2315,confirmed,5,1.752370431,5,0.060342747
2316,generic,5,1.752370431,4,0.048274197000000005
2317,nike,5,1.752370431,4,0.048274197000000005
2318,departure,5,1.752370431,5,0.060342747
2319,granular,5,1.752370431,5,0.060342747
2320,unequivocal,5,1.752370431,5,0.060342747
2321,disengagement,5,1.752370431,5,0.060342747
2322,nucleic,5,1.752370431,3,0.036205648
2323,boundary,5,1.752370431,5,0.060342747
2324,biometric,5,1.752370431,3,0.036205648
2325,career,5,1.752370431,5,0.060342747
2327,ict,5,1.752370431,5,0.060342747
2328,centric,5,1.752370431,5,0.060342747
2329,unabated,5,1.752370431,5,0.060342747
2330,strait,5,1.752370431,5,0.060342747
2331,independence,5,1.752370431,5,0.060342747
2332,intrinsic,5,1.752370431,5,0.060342747
2333,communicable,5,1.752370431,4,0.048274197000000005
2334,watershed,5,1.752370431,5,0.060342747
2337,overt,5,1.752370431,4,0.048274197000000005
2338,landlocked,5,1.752370431,5,0.060342747
2339,salty,5,1.752370431,3,0.036205648
2340,coptic,5,1.752370431,2,0.024137099
2341,applicable,5,1.752370431,5,0.060342747
2342,nur,5,1.752370431,3,0.036205648
2343,factual,5,1.752370431,4,0.048274197000000005
2346,fct,5,1.752370431,3,0.036205648
2347,aggrieved,5,1.752370431,5,0.060342747
2348,sylvest,5,1.752370431,2,0.024137099
2349,divisional,5,1.752370431,4,0.048274197000000005
2350,marital,5,1.752370431,3,0.036205648
2351,needful,5,1.752370431,5,0.060342747
2352,gubernatorial,5,1.752370431,3,0.036205648
2353,concurrent,5,1.752370431,3,0.036205648
2354,blm,5,1.752370431,1,0.012068549
2355,forever,4,1.401896345,4,0.048274197000000005
2356,adoptive,4,1.401896345,3,0.036205648
2357,rose,4,1.401896345,4,0.048274197000000005
2358,sergeant,4,1.401896345,4,0.048274197000000005
2359,gifted,4,1.401896345,4,0.048274197000000005
2361,obscene,4,1.401896345,3,0.036205648
2362,undecided,4,1.401896345,4,0.048274197000000005
2363,savage,4,1.401896345,4,0.048274197000000005
2364,addicted,4,1.401896345,4,0.048274197000000005
2365,lopez,4,1.401896345,3,0.036205648
2366,inexcusable,4,1.401896345,3,0.036205648
2367,audacious,4,1.401896345,3,0.036205648
2368,fond,4,1.401896345,4,0.048274197000000005
2370,amphibious,4,1.401896345,4,0.048274197000000005
2371,instacart,4,1.401896345,2,0.024137099
2372,monstrous,4,1.401896345,4,0.048274197000000005
2373,fentanyl,4,1.401896345,4,0.048274197000000005
2374,aguilar,4,1.401896345,1,0.012068549
2375,need,4,1.401896345,4,0.048274197000000005
2376,miniature,4,1.401896345,4,0.048274197000000005
2377,hourly,4,1.401896345,4,0.048274197000000005
2378,cancerous,4,1.401896345,2,0.024137099
2379,autoimmune,4,1.401896345,3,0.036205648
2380,ransomware,4,1.401896345,4,0.048274197000000005
2381,seditious,4,1.401896345,3,0.036205648
2382,solemn,4,1.401896345,4,0.048274197000000005
2383,trendy,4,1.401896345,4,0.048274197000000005
2384,supplemental,4,1.401896345,4,0.048274197000000005
2385,editorial,4,1.401896345,3,0.036205648
2386,impassioned,4,1.401896345,4,0.048274197000000005
2387,landmark,4,1.401896345,4,0.048274197000000005
2388,sobering,4,1.401896345,4,0.048274197000000005
2390,usc,4,1.401896345,2,0.024137099
2391,daring,4,1.401896345,4,0.048274197000000005
2392,taliban,4,1.401896345,4,0.048274197000000005
2393,brad,4,1.401896345,4,0.048274197000000005
2395,allergic,4,1.401896345,4,0.048274197000000005
2396,ski,4,1.401896345,4,0.048274197000000005
2397,1st,4,1.401896345,4,0.048274197000000005
2398,uncontrolled,4,1.401896345,4,0.048274197000000005
2399,blockbuster,4,1.401896345,4,0.048274197000000005
2400,justified,4,1.401896345,4,0.048274197000000005
2401,vest,4,1.401896345,4,0.048274197000000005
2402,disparate,4,1.401896345,4,0.048274197000000005
2403,unrelenting,4,1.401896345,4,0.048274197000000005
2404,pax,4,1.401896345,3,0.036205648
2406,dormant,4,1.401896345,4,0.048274197000000005
2407,damn,4,1.401896345,4,0.048274197000000005
2408,lago,4,1.401896345,3,0.036205648
2410,devon,4,1.401896345,4,0.048274197000000005
2411,puerto,4,1.401896345,4,0.048274197000000005
2412,29th,4,1.401896345,4,0.048274197000000005
2413,apocalyptic,4,1.401896345,4,0.048274197000000005
2415,hashtag,4,1.401896345,4,0.048274197000000005
2416,athletic,4,1.401896345,4,0.048274197000000005
2417,transformative,4,1.401896345,4,0.048274197000000005
2419,27th,4,1.401896345,4,0.048274197000000005
2420,underserved,4,1.401896345,4,0.048274197000000005
2421,combatant,4,1.401896345,4,0.048274197000000005
2423,slick,4,1.401896345,4,0.048274197000000005
2424,avoidable,4,1.401896345,4,0.048274197000000005
2425,cardiovascular,4,1.401896345,4,0.048274197000000005
2426,prepaid,4,1.401896345,4,0.048274197000000005
2427,situational,4,1.401896345,4,0.048274197000000005
2428,opal,4,1.401896345,3,0.036205648
2429,fervent,4,1.401896345,4,0.048274197000000005
2430,innocuous,4,1.401896345,4,0.048274197000000005
2431,stationary,4,1.401896345,4,0.048274197000000005
2432,shaky,4,1.401896345,4,0.048274197000000005
2433,auspicious,4,1.401896345,4,0.048274197000000005
2435,salman,4,1.401896345,4,0.048274197000000005
2436,beginning,4,1.401896345,4,0.048274197000000005
2437,emmy,4,1.401896345,4,0.048274197000000005
2440,reprehensible,4,1.401896345,4,0.048274197000000005
2441,inconclusive,4,1.401896345,4,0.048274197000000005
2442,undesirable,4,1.401896345,4,0.048274197000000005
2443,arable,4,1.401896345,4,0.048274197000000005
