,word,frequency,per_million,doc_freq,doc_percentage
4313,alleviation,11,3.8552149492618666,6.0,0.0724112961622013
4314,fintech,11,3.8552149492618666,6.0,0.0724112961622013
4316,lakh,11,3.8552149492618666,10.0,0.12068549360366886
4317,strasbourg,11,3.8552149492618666,3.0,0.03620564808110065
4318,cohen,11,3.8552149492618666,9.0,0.10861694424330197
4319,iaf,11,3.8552149492618666,4.0,0.04827419744146754
4320,aspirant,11,3.8552149492618666,9.0,0.10861694424330197
4321,ondo,11,3.8552149492618666,10.0,0.12068549360366886
4322,gombe,11,3.8552149492618666,8.0,0.09654839488293508
4326,swath,10,3.5047408629653334,10.0,0.12068549360366886
4328,eric,10,3.5047408629653334,10.0,0.12068549360366886
4329,tom,10,3.5047408629653334,8.0,0.09654839488293508
4333,chant,10,3.5047408629653334,9.0,0.10861694424330197
4334,waist,10,3.5047408629653334,10.0,0.12068549360366886
4335,philadelphia,10,3.5047408629653334,6.0,0.0724112961622013
4336,razor,10,3.5047408629653334,9.0,0.10861694424330197
4338,telling,10,3.5047408629653334,10.0,0.12068549360366886
4339,orientation,10,3.5047408629653334,5.0,0.060342746801834414
4341,terry,10,3.5047408629653334,9.0,0.10861694424330197
4342,bound,10,3.5047408629653334,10.0,0.12068549360366886
4343,statute,10,3.5047408629653334,8.0,0.09654839488293508
4344,hedge,10,3.5047408629653334,8.0,0.09654839488293508
4345,albert,10,3.5047408629653334,3.0,0.03620564808110065
4348,pad,10,3.5047408629653334,8.0,0.09654839488293508
4349,wisconsin,10,3.5047408629653334,10.0,0.12068549360366886
4350,comedy,10,3.5047408629653334,9.0,0.10861694424330197
4351,chapel,10,3.5047408629653334,7.0,0.0844798455225682
4352,edinburgh,10,3.5047408629653334,7.0,0.0844798455225682
4356,shed,10,3.5047408629653334,9.0,0.10861694424330197
4358,shack,10,3.5047408629653334,3.0,0.03620564808110065
4361,russian,10,3.5047408629653334,10.0,0.12068549360366886
4362,evil,10,3.5047408629653334,10.0,0.12068549360366886
4363,remorse,10,3.5047408629653334,8.0,0.09654839488293508
4364,distinction,10,3.5047408629653334,9.0,0.10861694424330197
4366,alien,10,3.5047408629653334,5.0,0.060342746801834414
4367,raise,10,3.5047408629653334,9.0,0.10861694424330197
4372,milder,10,3.5047408629653334,9.0,0.10861694424330197
4373,pin,10,3.5047408629653334,8.0,0.09654839488293508
4374,semi,10,3.5047408629653334,9.0,0.10861694424330197
4379,negotiating,10,3.5047408629653334,10.0,0.12068549360366886
4382,rod,10,3.5047408629653334,8.0,0.09654839488293508
4383,jerry,10,3.5047408629653334,8.0,0.09654839488293508
4389,punch,10,3.5047408629653334,9.0,0.10861694424330197
4390,charcoal,10,3.5047408629653334,8.0,0.09654839488293508
4391,tortoise,10,3.5047408629653334,2.0,0.02413709872073377
4392,alley,10,3.5047408629653334,8.0,0.09654839488293508
4394,commute,10,3.5047408629653334,8.0,0.09654839488293508
4395,breed,10,3.5047408629653334,7.0,0.0844798455225682
4396,lodge,10,3.5047408629653334,8.0,0.09654839488293508
4401,ariel,10,3.5047408629653334,9.0,0.10861694424330197
4402,bead,10,3.5047408629653334,4.0,0.04827419744146754
4403,detective,10,3.5047408629653334,10.0,0.12068549360366886
4404,fiancee,10,3.5047408629653334,8.0,0.09654839488293508
4405,josh,10,3.5047408629653334,5.0,0.060342746801834414
4407,dante,10,3.5047408629653334,8.0,0.09654839488293508
4409,sequoia,10,3.5047408629653334,4.0,0.04827419744146754
4410,fold,10,3.5047408629653334,10.0,0.12068549360366886
4411,ghana,10,3.5047408629653334,8.0,0.09654839488293508
4412,correction,10,3.5047408629653334,9.0,0.10861694424330197
4416,parachute,10,3.5047408629653334,4.0,0.04827419744146754
4418,fi,10,3.5047408629653334,10.0,0.12068549360366886
4420,excess,10,3.5047408629653334,10.0,0.12068549360366886
4421,consciousness,10,3.5047408629653334,10.0,0.12068549360366886
4422,clay,10,3.5047408629653334,10.0,0.12068549360366886
4426,ecuador,10,3.5047408629653334,8.0,0.09654839488293508
4428,subversion,10,3.5047408629653334,5.0,0.060342746801834414
4433,stint,10,3.5047408629653334,10.0,0.12068549360366886
4435,annexation,10,3.5047408629653334,7.0,0.0844798455225682
4436,goodwill,10,3.5047408629653334,10.0,0.12068549360366886
4437,ghani,10,3.5047408629653334,7.0,0.0844798455225682
4439,renewal,10,3.5047408629653334,9.0,0.10861694424330197
4443,monopoly,10,3.5047408629653334,9.0,0.10861694424330197
4444,foster,10,3.5047408629653334,7.0,0.0844798455225682
4447,sulfur,10,3.5047408629653334,7.0,0.0844798455225682
4450,forgiveness,10,3.5047408629653334,8.0,0.09654839488293508
4452,vip,10,3.5047408629653334,10.0,0.12068549360366886
4458,tenth,10,3.5047408629653334,10.0,0.12068549360366886
4460,nigeria,10,3.5047408629653334,10.0,0.12068549360366886
4461,quieter,10,3.5047408629653334,9.0,0.10861694424330197
4463,bribe,10,3.5047408629653334,8.0,0.09654839488293508
4466,thailand,10,3.5047408629653334,8.0,0.09654839488293508
4469,djokovic,10,3.5047408629653334,5.0,0.060342746801834414
4470,realtor,10,3.5047408629653334,5.0,0.060342746801834414
4471,weaponry,10,3.5047408629653334,9.0,0.10861694424330197
4475,telco,10,3.5047408629653334,7.0,0.0844798455225682
4478,sterilization,10,3.5047408629653334,8.0,0.09654839488293508
4479,contingent,10,3.5047408629653334,8.0,0.09654839488293508
4484,calf,10,3.5047408629653334,6.0,0.0724112961622013
4485,finland,10,3.5047408629653334,6.0,0.0724112961622013
4486,organism,10,3.5047408629653334,6.0,0.0724112961622013
4489,hierarchy,10,3.5047408629653334,8.0,0.09654839488293508
4495,belarusian,10,3.5047408629653334,9.0,0.10861694424330197
4500,beta,10,3.5047408629653334,7.0,0.0844798455225682
4501,get,10,3.5047408629653334,10.0,0.12068549360366886
4502,athletic,10,3.5047408629653334,8.0,0.09654839488293508
4503,shuttle,10,3.5047408629653334,9.0,0.10861694424330197
4504,notch,10,3.5047408629653334,10.0,0.12068549360366886
4505,seoul,10,3.5047408629653334,10.0,0.12068549360366886
4506,korean,10,3.5047408629653334,10.0,0.12068549360366886
4509,wellness,10,3.5047408629653334,10.0,0.12068549360366886
4512,rink,10,3.5047408629653334,8.0,0.09654839488293508
4513,single,10,3.5047408629653334,8.0,0.09654839488293508
4517,graduation,10,3.5047408629653334,8.0,0.09654839488293508
4520,okinawa,10,3.5047408629653334,8.0,0.09654839488293508
4522,suvs,10,3.5047408629653334,6.0,0.0724112961622013
4523,rna,10,3.5047408629653334,10.0,0.12068549360366886
4524,genesis,10,3.5047408629653334,5.0,0.060342746801834414
4526,stat,10,3.5047408629653334,10.0,0.12068549360366886
4528,measurement,10,3.5047408629653334,8.0,0.09654839488293508
4530,herder,10,3.5047408629653334,9.0,0.10861694424330197
4531,borough,10,3.5047408629653334,6.0,0.0724112961622013
4532,cough,10,3.5047408629653334,7.0,0.0844798455225682
4536,jihadist,10,3.5047408629653334,7.0,0.0844798455225682
4540,cameron,10,3.5047408629653334,6.0,0.0724112961622013
4543,gospel,10,3.5047408629653334,8.0,0.09654839488293508
4545,caffeine,10,3.5047408629653334,1.0,0.012068549360366885
4547,evs,10,3.5047408629653334,9.0,0.10861694424330197
4549,sediment,10,3.5047408629653334,4.0,0.04827419744146754
4551,plumber,10,3.5047408629653334,2.0,0.02413709872073377
4552,parallel,10,3.5047408629653334,10.0,0.12068549360366886
4553,fraser,10,3.5047408629653334,8.0,0.09654839488293508
4554,paige,10,3.5047408629653334,4.0,0.04827419744146754
4557,phoebe,10,3.5047408629653334,7.0,0.0844798455225682
4558,yukon,10,3.5047408629653334,2.0,0.02413709872073377
4559,heist,10,3.5047408629653334,3.0,0.03620564808110065
4560,complainant,10,3.5047408629653334,6.0,0.0724112961622013
4565,hmong,10,3.5047408629653334,3.0,0.03620564808110065
4567,axis,10,3.5047408629653334,9.0,0.10861694424330197
4572,lafayette,10,3.5047408629653334,8.0,0.09654839488293508
4573,modi,10,3.5047408629653334,5.0,0.060342746801834414
4574,fukuoka,10,3.5047408629653334,9.0,0.10861694424330197
4575,akure,10,3.5047408629653334,10.0,0.12068549360366886
4580,christine,9,3.1542667766687997,6.0,0.0724112961622013
4582,limbaugh,9,3.1542667766687997,1.0,0.012068549360366885
4584,folsom,9,3.1542667766687997,5.0,0.060342746801834414
4585,marshal,9,3.1542667766687997,6.0,0.0724112961622013
4587,newborn,9,3.1542667766687997,8.0,0.09654839488293508
4590,ecmo,9,3.1542667766687997,4.0,0.04827419744146754
4592,accessory,9,3.1542667766687997,9.0,0.10861694424330197
4594,chopper,9,3.1542667766687997,8.0,0.09654839488293508
4597,pistol,9,3.1542667766687997,8.0,0.09654839488293508
4600,forecaster,9,3.1542667766687997,8.0,0.09654839488293508
4601,thumb,9,3.1542667766687997,9.0,0.10861694424330197
4602,sting,9,3.1542667766687997,9.0,0.10861694424330197
4610,sickness,9,3.1542667766687997,9.0,0.10861694424330197
4612,goer,9,3.1542667766687997,8.0,0.09654839488293508
4613,philanthropist,9,3.1542667766687997,8.0,0.09654839488293508
4614,awe,9,3.1542667766687997,9.0,0.10861694424330197
4615,premiere,9,3.1542667766687997,7.0,0.0844798455225682
4616,algae,9,3.1542667766687997,7.0,0.0844798455225682
4617,mentor,9,3.1542667766687997,8.0,0.09654839488293508
4618,vaccinator,9,3.1542667766687997,7.0,0.0844798455225682
4619,theorist,9,3.1542667766687997,8.0,0.09654839488293508
4620,unfold,9,3.1542667766687997,9.0,0.10861694424330197
4621,pierre,9,3.1542667766687997,6.0,0.0724112961622013
4624,seven,9,3.1542667766687997,4.0,0.04827419744146754
4626,icy,9,3.1542667766687997,8.0,0.09654839488293508
4629,recess,9,3.1542667766687997,8.0,0.09654839488293508
4630,bulletin,9,3.1542667766687997,9.0,0.10861694424330197
4631,rebuke,9,3.1542667766687997,9.0,0.10861694424330197
4633,p,9,3.1542667766687997,9.0,0.10861694424330197
4635,tilt,9,3.1542667766687997,7.0,0.0844798455225682
4636,entirety,9,3.1542667766687997,9.0,0.10861694424330197
4637,pine,9,3.1542667766687997,8.0,0.09654839488293508
4639,sue,9,3.1542667766687997,5.0,0.060342746801834414
4642,sicker,9,3.1542667766687997,8.0,0.09654839488293508
4644,aura,9,3.1542667766687997,7.0,0.0844798455225682
4653,mound,9,3.1542667766687997,8.0,0.09654839488293508
4654,derailment,9,3.1542667766687997,5.0,0.060342746801834414
4656,stain,9,3.1542667766687997,8.0,0.09654839488293508
4658,voucher,9,3.1542667766687997,8.0,0.09654839488293508
4661,colonial,9,3.1542667766687997,8.0,0.09654839488293508
4662,jean,9,3.1542667766687997,8.0,0.09654839488293508
4663,burst,9,3.1542667766687997,9.0,0.10861694424330197
4666,liftoff,9,3.1542667766687997,8.0,0.09654839488293508
4668,toddler,9,3.1542667766687997,9.0,0.10861694424330197
4671,gig,9,3.1542667766687997,6.0,0.0724112961622013
4672,gown,9,3.1542667766687997,9.0,0.10861694424330197
4674,plain,9,3.1542667766687997,8.0,0.09654839488293508
4676,rust,9,3.1542667766687997,7.0,0.0844798455225682
4678,mla,9,3.1542667766687997,8.0,0.09654839488293508
4680,lining,9,3.1542667766687997,9.0,0.10861694424330197
4681,persistence,9,3.1542667766687997,9.0,0.10861694424330197
4683,seriousness,9,3.1542667766687997,9.0,0.10861694424330197
4685,bjorn,9,3.1542667766687997,9.0,0.10861694424330197
4686,thread,9,3.1542667766687997,9.0,0.10861694424330197
4687,tigran,9,3.1542667766687997,7.0,0.0844798455225682
4688,avail,9,3.1542667766687997,9.0,0.10861694424330197
4689,commentator,9,3.1542667766687997,8.0,0.09654839488293508
4691,upheaval,9,3.1542667766687997,9.0,0.10861694424330197
4692,wild,9,3.1542667766687997,6.0,0.0724112961622013
4693,hunting,9,3.1542667766687997,6.0,0.0724112961622013
4694,parlor,9,3.1542667766687997,5.0,0.060342746801834414
4696,tightening,9,3.1542667766687997,9.0,0.10861694424330197
4697,emir,9,3.1542667766687997,7.0,0.0844798455225682
4698,loser,9,3.1542667766687997,9.0,0.10861694424330197
4699,periphery,9,3.1542667766687997,9.0,0.10861694424330197
4701,surrounding,9,3.1542667766687997,9.0,0.10861694424330197
4707,zimbabwe,9,3.1542667766687997,5.0,0.060342746801834414
4709,sewer,9,3.1542667766687997,6.0,0.0724112961622013
4710,tomb,9,3.1542667766687997,9.0,0.10861694424330197
4713,famine,9,3.1542667766687997,4.0,0.04827419744146754
4714,malay,9,3.1542667766687997,7.0,0.0844798455225682
4715,bailout,9,3.1542667766687997,4.0,0.04827419744146754
4716,caliber,9,3.1542667766687997,5.0,0.060342746801834414
4717,sniper,9,3.1542667766687997,7.0,0.0844798455225682
4718,croatia,9,3.1542667766687997,7.0,0.0844798455225682
4720,guess,9,3.1542667766687997,7.0,0.0844798455225682
4721,nephew,9,3.1542667766687997,8.0,0.09654839488293508
4722,blogger,9,3.1542667766687997,9.0,0.10861694424330197
4725,mistreatment,9,3.1542667766687997,8.0,0.09654839488293508
4726,trench,9,3.1542667766687997,8.0,0.09654839488293508
4727,filling,9,3.1542667766687997,9.0,0.10861694424330197
4728,farc,9,3.1542667766687997,6.0,0.0724112961622013
4730,biologist,9,3.1542667766687997,8.0,0.09654839488293508
4731,charging,9,3.1542667766687997,7.0,0.0844798455225682
4733,enthusiast,9,3.1542667766687997,9.0,0.10861694424330197
4737,jewel,9,3.1542667766687997,6.0,0.0724112961622013
4738,vent,9,3.1542667766687997,7.0,0.0844798455225682
4739,plague,9,3.1542667766687997,7.0,0.0844798455225682
4740,mural,9,3.1542667766687997,5.0,0.060342746801834414
4741,gadget,9,3.1542667766687997,8.0,0.09654839488293508
4742,essex,9,3.1542667766687997,9.0,0.10861694424330197
4746,caveat,9,3.1542667766687997,8.0,0.09654839488293508
4747,lord,9,3.1542667766687997,9.0,0.10861694424330197
4749,narcotic,9,3.1542667766687997,7.0,0.0844798455225682
4750,rejection,9,3.1542667766687997,7.0,0.0844798455225682
4751,hemisphere,9,3.1542667766687997,8.0,0.09654839488293508
4752,tat,9,3.1542667766687997,7.0,0.0844798455225682
4753,diversion,9,3.1542667766687997,9.0,0.10861694424330197
4754,kiev,9,3.1542667766687997,8.0,0.09654839488293508
4757,tussle,9,3.1542667766687997,8.0,0.09654839488293508
4759,ghetto,9,3.1542667766687997,7.0,0.0844798455225682
4761,frost,9,3.1542667766687997,5.0,0.060342746801834414
4762,coupon,9,3.1542667766687997,6.0,0.0724112961622013
4764,know,9,3.1542667766687997,9.0,0.10861694424330197
4768,myeongdong,9,3.1542667766687997,2.0,0.02413709872073377
4770,motto,9,3.1542667766687997,8.0,0.09654839488293508
4771,socio,9,3.1542667766687997,9.0,0.10861694424330197
4773,ordinance,9,3.1542667766687997,9.0,0.10861694424330197
4774,analytic,9,3.1542667766687997,9.0,0.10861694424330197
4775,trek,9,3.1542667766687997,9.0,0.10861694424330197
4776,hsbc,9,3.1542667766687997,3.0,0.03620564808110065
4777,adherence,9,3.1542667766687997,9.0,0.10861694424330197
4779,mutant,9,3.1542667766687997,9.0,0.10861694424330197
4783,hawk,9,3.1542667766687997,4.0,0.04827419744146754
4784,microchip,9,3.1542667766687997,7.0,0.0844798455225682
4785,germain,9,3.1542667766687997,7.0,0.0844798455225682
4788,cord,9,3.1542667766687997,5.0,0.060342746801834414
4791,slime,9,3.1542667766687997,3.0,0.03620564808110065
4792,spin,9,3.1542667766687997,8.0,0.09654839488293508
4793,dune,9,3.1542667766687997,7.0,0.0844798455225682
4794,urine,9,3.1542667766687997,6.0,0.0724112961622013
4797,chimera,9,3.1542667766687997,2.0,0.02413709872073377
4799,incumbent,9,3.1542667766687997,7.0,0.0844798455225682
4801,pradesh,9,3.1542667766687997,8.0,0.09654839488293508
4802,illusion,9,3.1542667766687997,8.0,0.09654839488293508
4804,refurbishment,9,3.1542667766687997,3.0,0.03620564808110065
4805,arcelia,9,3.1542667766687997,8.0,0.09654839488293508
4806,punjabi,9,3.1542667766687997,4.0,0.04827419744146754
4807,turk,9,3.1542667766687997,6.0,0.0724112961622013
4808,injunction,9,3.1542667766687997,6.0,0.0724112961622013
4810,syrinx,9,3.1542667766687997,6.0,0.0724112961622013
4812,enhancement,9,3.1542667766687997,8.0,0.09654839488293508
4814,pap,9,3.1542667766687997,3.0,0.03620564808110065
4815,hypothesis,9,3.1542667766687997,7.0,0.0844798455225682
4817,chongqing,9,3.1542667766687997,5.0,0.060342746801834414
4818,joint,9,3.1542667766687997,8.0,0.09654839488293508
4819,academia,9,3.1542667766687997,9.0,0.10861694424330197
4820,ntuc,9,3.1542667766687997,4.0,0.04827419744146754
4821,rbi,9,3.1542667766687997,3.0,0.03620564808110065
4822,psp,9,3.1542667766687997,4.0,0.04827419744146754
4823,bto,9,3.1542667766687997,5.0,0.060342746801834414
4825,nikkei,9,3.1542667766687997,5.0,0.060342746801834414
4826,algerian,9,3.1542667766687997,2.0,0.02413709872073377
4827,yeshiva,9,3.1542667766687997,4.0,0.04827419744146754
4831,hoodlum,9,3.1542667766687997,8.0,0.09654839488293508
4832,fct,9,3.1542667766687997,8.0,0.09654839488293508
4833,boho,9,3.1542667766687997,7.0,0.0844798455225682
4834,borno,9,3.1542667766687997,9.0,0.10861694424330197
4835,ndlea,9,3.1542667766687997,7.0,0.0844798455225682
4837,refining,9,3.1542667766687997,3.0,0.03620564808110065
4840,ttp,9,3.1542667766687997,2.0,0.02413709872073377
4841,willow,9,3.1542667766687997,1.0,0.012068549360366885
4842,intolerance,8,2.8037926903722665,7.0,0.0844798455225682
4844,sell,8,2.8037926903722665,8.0,0.09654839488293508
4845,excavator,8,2.8037926903722665,8.0,0.09654839488293508
4850,looting,8,2.8037926903722665,7.0,0.0844798455225682
4852,senate,8,2.8037926903722665,8.0,0.09654839488293508
4854,bang,8,2.8037926903722665,8.0,0.09654839488293508
4855,georgian,8,2.8037926903722665,5.0,0.060342746801834414
4856,archive,8,2.8037926903722665,8.0,0.09654839488293508
4862,hijacker,8,2.8037926903722665,4.0,0.04827419744146754
4863,raisi,8,2.8037926903722665,8.0,0.09654839488293508
4864,ruth,8,2.8037926903722665,6.0,0.0724112961622013
4865,tahoe,8,2.8037926903722665,8.0,0.09654839488293508
4866,reluctance,8,2.8037926903722665,8.0,0.09654839488293508
4869,zach,8,2.8037926903722665,4.0,0.04827419744146754
4872,dude,8,2.8037926903722665,7.0,0.0844798455225682
4873,bot,8,2.8037926903722665,8.0,0.09654839488293508
4874,shalom,8,2.8037926903722665,8.0,0.09654839488293508
4876,counseling,8,2.8037926903722665,8.0,0.09654839488293508
4877,fema,8,2.8037926903722665,7.0,0.0844798455225682
4878,deborah,8,2.8037926903722665,5.0,0.060342746801834414
4880,heaven,8,2.8037926903722665,7.0,0.0844798455225682
4881,magma,8,2.8037926903722665,8.0,0.09654839488293508
4883,giving,8,2.8037926903722665,5.0,0.060342746801834414
4885,claude,8,2.8037926903722665,5.0,0.060342746801834414
4887,asthma,8,2.8037926903722665,7.0,0.0844798455225682
4889,calorie,8,2.8037926903722665,7.0,0.0844798455225682
4890,prep,8,2.8037926903722665,7.0,0.0844798455225682
4891,monoclonal,8,2.8037926903722665,7.0,0.0844798455225682
4892,anguish,8,2.8037926903722665,8.0,0.09654839488293508
4895,remainder,8,2.8037926903722665,8.0,0.09654839488293508
4896,anarchy,8,2.8037926903722665,8.0,0.09654839488293508
4897,jersey,8,2.8037926903722665,7.0,0.0844798455225682
4900,wrist,8,2.8037926903722665,7.0,0.0844798455225682
4901,talkie,8,2.8037926903722665,8.0,0.09654839488293508
4902,pediatrician,8,2.8037926903722665,5.0,0.060342746801834414
4903,gala,8,2.8037926903722665,7.0,0.0844798455225682
4904,amy,8,2.8037926903722665,6.0,0.0724112961622013
4905,cutting,8,2.8037926903722665,8.0,0.09654839488293508
4906,overhaul,8,2.8037926903722665,8.0,0.09654839488293508
4908,elevation,8,2.8037926903722665,5.0,0.060342746801834414
4918,la,8,2.8037926903722665,8.0,0.09654839488293508
4919,hull,8,2.8037926903722665,8.0,0.09654839488293508
4920,mia,8,2.8037926903722665,4.0,0.04827419744146754
4922,supremacy,8,2.8037926903722665,8.0,0.09654839488293508
4924,yorker,8,2.8037926903722665,8.0,0.09654839488293508
4926,simmon,8,2.8037926903722665,4.0,0.04827419744146754
4927,yacht,8,2.8037926903722665,6.0,0.0724112961622013
4929,gravel,8,2.8037926903722665,8.0,0.09654839488293508
4931,arraignment,8,2.8037926903722665,5.0,0.060342746801834414
4932,met,8,2.8037926903722665,5.0,0.060342746801834414
4933,disney,8,2.8037926903722665,7.0,0.0844798455225682
4934,deluge,8,2.8037926903722665,8.0,0.09654839488293508
4937,dean,8,2.8037926903722665,6.0,0.0724112961622013
4939,vaccinate,8,2.8037926903722665,8.0,0.09654839488293508
4941,confession,8,2.8037926903722665,8.0,0.09654839488293508
4942,spine,8,2.8037926903722665,6.0,0.0724112961622013
4943,diaspora,8,2.8037926903722665,7.0,0.0844798455225682
4944,specialty,8,2.8037926903722665,8.0,0.09654839488293508
4946,intensifie,8,2.8037926903722665,8.0,0.09654839488293508
4948,morgan,8,2.8037926903722665,7.0,0.0844798455225682
4949,installment,8,2.8037926903722665,8.0,0.09654839488293508
4950,gaga,8,2.8037926903722665,4.0,0.04827419744146754
4951,tunney,8,2.8037926903722665,5.0,0.060342746801834414
4954,diana,8,2.8037926903722665,6.0,0.0724112961622013
4957,virologist,8,2.8037926903722665,6.0,0.0724112961622013
4959,exhaustion,8,2.8037926903722665,8.0,0.09654839488293508
4960,snap,8,2.8037926903722665,7.0,0.0844798455225682
4962,scammer,8,2.8037926903722665,5.0,0.060342746801834414
4965,junior,8,2.8037926903722665,7.0,0.0844798455225682
4966,greece,8,2.8037926903722665,6.0,0.0724112961622013
4967,josephine,8,2.8037926903722665,4.0,0.04827419744146754
4968,rodent,8,2.8037926903722665,7.0,0.0844798455225682
4969,collar,8,2.8037926903722665,5.0,0.060342746801834414
4970,slum,8,2.8037926903722665,7.0,0.0844798455225682
4971,basic,8,2.8037926903722665,8.0,0.09654839488293508
4973,nexus,8,2.8037926903722665,8.0,0.09654839488293508
4974,bounty,8,2.8037926903722665,8.0,0.09654839488293508
4975,jihad,8,2.8037926903722665,7.0,0.0844798455225682
4979,virology,8,2.8037926903722665,8.0,0.09654839488293508
4983,click,8,2.8037926903722665,8.0,0.09654839488293508
4984,electronics,8,2.8037926903722665,8.0,0.09654839488293508
4986,consolation,8,2.8037926903722665,8.0,0.09654839488293508
4987,humiliation,8,2.8037926903722665,8.0,0.09654839488293508
4988,reshuffle,8,2.8037926903722665,7.0,0.0844798455225682
4989,scuffle,8,2.8037926903722665,8.0,0.09654839488293508
4992,pakistani,8,2.8037926903722665,7.0,0.0844798455225682
4993,our,8,2.8037926903722665,8.0,0.09654839488293508
4995,sect,8,2.8037926903722665,6.0,0.0724112961622013
4996,pablo,8,2.8037926903722665,4.0,0.04827419744146754
4999,himalayas,8,2.8037926903722665,5.0,0.060342746801834414
5000,purchasing,8,2.8037926903722665,8.0,0.09654839488293508
5003,gange,8,2.8037926903722665,6.0,0.0724112961622013
5006,launcher,8,2.8037926903722665,8.0,0.09654839488293508
5008,atlantic,8,2.8037926903722665,6.0,0.0724112961622013
5011,wagner,8,2.8037926903722665,2.0,0.02413709872073377
5012,builder,8,2.8037926903722665,6.0,0.0724112961622013
5014,unease,8,2.8037926903722665,7.0,0.0844798455225682
5015,woe,8,2.8037926903722665,7.0,0.0844798455225682
5016,cessation,8,2.8037926903722665,8.0,0.09654839488293508
5017,relic,8,2.8037926903722665,7.0,0.0844798455225682
5018,bunker,8,2.8037926903722665,5.0,0.060342746801834414
5020,mammal,8,2.8037926903722665,8.0,0.09654839488293508
5023,syrian,8,2.8037926903722665,8.0,0.09654839488293508
5024,pneumonia,8,2.8037926903722665,6.0,0.0724112961622013
5026,simulation,8,2.8037926903722665,6.0,0.0724112961622013
5027,thrust,8,2.8037926903722665,7.0,0.0844798455225682
5028,matrix,8,2.8037926903722665,2.0,0.02413709872073377
5029,pr,8,2.8037926903722665,8.0,0.09654839488293508
5032,tattoo,8,2.8037926903722665,5.0,0.060342746801834414
5034,vaxxer,8,2.8037926903722665,8.0,0.09654839488293508
5037,pollutant,8,2.8037926903722665,7.0,0.0844798455225682
