word,frequency,per_million,doc_freq,doc_percentage
more,7299,2558.110356,4060,48.9983104
new,4935,1729.589616,2736,33.01955105
other,4020,1408.905827,2792,33.69538981
many,3677,1288.693215,2426,29.27830075
first,3560,1247.687747,2429,29.3145064
last,3386,1186.705256,2417,29.1696838
good,2380,834.1283254,1655,19.97344919
high,2290,802.5856576,1627,19.63552981
big,1950,683.4244683,1422,17.16147719
next,1739,609.4744361,1384,16.70287231
old,1672,585.9926723,1184,14.28916244
able,1487,521.1549663,1132,13.66159788
few,1427,500.1265211,1171,14.1322713
long,1371,480.4999723,1067,12.87714217
national,1302,456.3172604,923,11.13927106
late,1275,446.85446,1048,12.64783973
large,1259,441.2468746,1037,12.51508569
international,1228,430.382178,877,10.58411779
same,1217,426.526963,1013,12.2254405
different,1215,425.8260149,927,11.18754526
public,1211,424.4241185,851,10.27033551
local,1209,423.7231703,889,10.72894038
second,1165,408.3023105,916,11.05479121
important,1151,403.3956733,906,10.93410572
own,1117,391.4795544,895,10.80135168
military,1077,377.4605909,622,7.506637702
political,1072,375.7082205,699,8.435916003
most,1057,370.4511092,887,10.70480328
former,1052,368.6987388,693,8.363504707
such,1052,368.6987388,875,10.55998069
chinese,1028,360.2873607,500,6.03427468
young,1027,359.9368866,717,8.653149891
bad,1020,357.483568,813,9.81173063
israeli,1014,355.3807235,409,4.936036688
global,1000,350.4740863,671,8.097996621
great,998,349.7731381,783,9.449674149
little,981,343.8150787,773,9.328988656
available,980,343.4646046,910,10.98237992
foreign,941,329.7961152,707,8.532464398
much,932,326.6418484,787,9.497948347
major,920,322.4361594,757,9.135891866
right,915,320.683789,729,8.797972484
social,911,319.2818926,659,7.953174028
economic,892,312.622885,643,7.760077239
several,887,310.8705145,770,9.292783007
live,867,303.8610328,817,9.860004827
low,855,299.6553438,667,8.049722423
pandemic,821,287.7392248,692,8.351436157
safe,810,283.8840099,616,7.434226406
sure,805,282.1316395,676,8.158339368
small,800,280.379269,648,7.820419986
recent,780,273.3697873,685,8.266956312
possible,777,272.3183651,686,8.279024861
clear,740,259.3508239,629,7.591117548
strong,718,251.640394,596,7.192855419
federal,714,250.2384976,453,5.46705286
medical,713,249.8880235,522,6.299782766
full,707,247.785179,602,7.265266715
human,702,246.0328086,495,5.973931933
past,684,239.724275,602,7.265266715
least,663,232.3643192,588,7.096307024
early,653,228.8595784,558,6.734250543
third,644,225.7053116,492,5.937726285
well,639,223.9529411,567,6.842867487
close,632,221.4996225,567,6.842867487
korean,626,219.396778,317,3.825730147
top,608,213.0882445,505,6.094617427
difficult,607,212.7377704,533,6.432536809
real,604,211.6863481,487,5.877383538
covid,581,203.6254441,437,5.27395607
enough,580,203.2749701,498,6.010137581
open,579,202.924496,478,5.768766594
american,565,198.0178588,429,5.177407676
free,553,193.8121697,440,5.310161719
nuclear,545,191.008377,227,2.739560705
special,544,190.6579029,443,5.346367367
hard,538,188.5550584,469,5.66014965
only,528,185.0503176,476,5.744629496
less,527,184.6998435,468,5.648081101
whole,525,183.9988953,471,5.684286749
japanese,523,183.2979471,378,4.561911658
russian,522,182.947473,238,2.872314748
huge,519,181.8960508,450,5.430847212
positive,515,180.4941544,407,4.91189959
key,511,179.0922581,435,5.249818972
south,510,178.741784,374,4.513637461
current,506,177.3398877,420,5.068790731
central,493,172.7837245,384,4.634322954
ready,478,167.5266132,395,4.767076997
daily,469,164.3723465,394,4.755008448
main,464,162.619976,405,4.887762491
likely,461,161.5685538,402,4.851556843
happy,441,154.5590721,351,4.236060825
non,434,152.1057535,353,4.260197924
general,432,151.4048053,354,4.272266474
british,421,147.5495903,261,3.149891383
entire,420,147.1991162,383,4.622254405
afghan,418,146.4981681,205,2.474052619
black,416,145.7972199,261,3.149891383
private,415,145.4467458,303,3.656770456
short,411,144.0448495,366,4.417089066
anti,404,141.5915309,294,3.548153512
financial,403,141.2410568,292,3.524016413
single,399,139.8391604,332,4.006758388
serious,392,137.3858418,347,4.187786628
legal,388,135.9839455,280,3.379193821
prime,387,135.6334714,276,3.330919623
western,386,135.2829973,299,3.608496259
green,385,134.9325232,240,2.896451846
effective,380,133.1801528,293,3.536084963
significant,380,133.1801528,335,4.042964036
palestinian,380,133.1801528,145,1.749939657
previous,379,132.8296787,343,4.139512431
senior,378,132.4792046,333,4.018826937
dead,374,131.0773083,281,3.39126237
final,371,130.025886,315,3.801593049
easy,369,129.3249378,331,3.994689838
massive,368,128.9744638,326,3.934347091
indian,364,127.5725674,181,2.184407434
normal,363,127.2220933,311,3.753318851
similar,361,126.5211452,325,3.922278542
heavy,356,124.7687747,290,3.499879315
critical,355,124.4183006,294,3.548153512
armed,345,120.9135598,257,3.101617186
various,343,120.2126116,304,3.668839006
severe,338,118.4602412,276,3.330919623
due,337,118.1097671,297,3.58435916
certain,330,115.6564485,300,3.620564808
civil,328,114.9555003,240,2.896451846
french,323,113.2031299,154,1.858556601
southern,319,111.8012335,259,3.125754284
ongoing,319,111.8012335,288,3.475742216
further,318,111.4507594,291,3.511947864
criminal,317,111.1002854,223,2.691286507
digital,314,110.0488631,158,1.906830799
tough,307,107.5955445,264,3.186097031
dangerous,305,106.8945963,248,2.993000241
vaccinated,304,106.5441222,231,2.787834902
olympic,304,106.5441222,187,2.25681873
diplomatic,304,106.5441222,220,2.655080859
particular,303,106.1936481,262,3.161959932
official,302,105.8431741,269,3.246439778
concerned,299,104.7917518,266,3.21023413
chief,298,104.4412777,265,3.19816558
democratic,298,104.4412777,242,2.920588945
jewish,296,103.7403295,145,1.749939657
total,293,102.6889073,263,3.174028482
domestic,293,102.6889073,227,2.739560705
european,293,102.6889073,206,2.486121168
future,292,102.3384332,257,3.101617186
fourth,282,98.83369234,225,2.715423606
regional,279,97.78227008,222,2.679217958
common,277,97.0813219,238,2.872314748
online,272,95.32895147,214,2.582669563
poor,271,94.97847739,210,2.534395366
worried,271,94.97847739,240,2.896451846
deadly,265,92.87563287,228,2.751629254
joint,264,92.52515878,215,2.594738112
red,262,91.82421061,209,2.522326816
nigerian,261,91.47373652,160,1.930967898
necessary,260,91.12326244,245,2.956794593
multiple,259,90.77278835,233,2.811972001
responsible,259,90.77278835,232,2.799903452
true ,258,90.42231426,226,2.727492155
deep,255,89.37089201,223,2.691286507
worth,249,87.26804749,221,2.667149409
negative,249,87.26804749,191,2.305092928
hot,247,86.56709932,199,2.401641323
african,244,85.51567706,150,1.810282404
canadian,243,85.16520297,138,1.665459812
iranian,242,84.81472888,110,1.32754043
potential,241,84.4642548,222,2.679217958
interesting,240,84.11378071,203,2.44991552
essential,239,83.76330662,187,2.25681873
humanitarian,238,83.41283254,172,2.07579049
mass,238,83.41283254,208,2.510258267
northern,236,82.71188437,193,2.329230027
cold,235,82.36141028,162,1.955104996
natural,234,82.01093619,183,2.208544533
personal,232,81.30998802,208,2.510258267
presidential,232,81.30998802,173,2.087859039
popular,232,81.30998802,195,2.353367125
white,231,80.95951393,165,1.991310644
traditional,230,80.60903985,176,2.124064687
electric,227,79.55761759,96,1.158580739
vulnerable,224,78.50619533,183,2.208544533
illegal,224,78.50619533,167,2.015447743
violent,223,78.15572124,183,2.208544533
german,221,77.45477307,132,1.593048516
sexual,217,76.05287673,113,1.363746078
willing,216,75.70240264,191,2.305092928
indigenous,212,74.30050629,107,1.291334782
powerful,211,73.95003221,180,2.172338885
peaceful,209,73.24908404,171,2.063721941
strict,209,73.24908404,188,2.26888728
specific,209,73.24908404,182,2.196475984
religious,207,72.54813586,156,1.8826937
asian,207,72.54813586,131,1.580979966
guilty,206,72.19766178,130,1.568911417
additional,204,71.4967136,189,2.280955829
wrong,203,71.14623952,175,2.111996138
annual,203,71.14623952,191,2.305092928
arab,199,69.74434317,97,1.170649288
underway,197,69.043395,182,2.196475984
wide,197,69.043395,187,2.25681873
extra,194,67.99197274,170,2.051653391
strategic,193,67.64149866,158,1.906830799
fair,192,67.29102457,166,2.003379194
basic,191,66.94055048,157,1.89476225
slow,191,66.94055048,166,2.003379194
rare,189,66.23960231,153,1.846488052
executive,189,66.23960231,131,1.580979966
busy,184,64.48723188,158,1.906830799
fast,184,64.48723188,172,2.07579049
aware,182,63.78628371,165,1.991310644
extreme,181,63.43580962,145,1.749939657
civilian,181,63.43580962,120,1.448225923
pre,180,63.08533553,155,1.870625151
independent,175,61.3329651,143,1.725802559
eligible,174,60.98249102,151,1.822350953
average,174,60.98249102,151,1.822350953
alive,174,60.98249102,138,1.665459812
virtual,174,60.98249102,135,1.629254164
environmental,174,60.98249102,126,1.520637219
islamic,172,60.28154284,128,1.544774318
successful,171,59.93106876,159,1.918899348
immediate,171,59.93106876,159,1.918899348
rapid,169,59.23012058,133,1.605117065
pro,168,58.8796465,118,1.424088825
rich,167,58.52917241,135,1.629254164
active,167,58.52917241,145,1.749939657
fresh,165,57.82822424,141,1.70166546
historic,164,57.47775015,140,1.68959691
front,163,57.12727607,151,1.822350953
beautiful,163,57.12727607,138,1.665459812
female,162,56.77680198,121,1.460294473
mental,162,56.77680198,102,1.230992035
eastern,161,56.42632789,133,1.605117065
direct,160,56.07585381,140,1.68959691
unvaccinated,160,56.07585381,111,1.339608979
republican,159,55.72537972,96,1.158580739
crucial,159,55.72537972,150,1.810282404
physical,157,55.02443155,138,1.665459812
internal,156,54.67395746,131,1.580979966
unable,155,54.32348338,148,1.786145305
commercial,155,54.32348338,128,1.544774318
sustainable,153,53.6225352,115,1.387883176
amazing,150,52.57111294,120,1.448225923
elderly,150,52.57111294,129,1.556842867
royal,150,52.57111294,79,0.953415399
rural,150,52.57111294,107,1.291334782
cultural,149,52.22063886,111,1.339608979
empty,148,51.87016477,133,1.605117065
afraid,147,51.51969069,134,1.617185614
limited,147,51.51969069,131,1.580979966
devastating,147,51.51969069,132,1.593048516
simple,145,50.81874251,129,1.556842867
desperate,145,50.81874251,127,1.532705769
unique,145,50.81874251,133,1.605117065
sick,144,50.46826843,115,1.387883176
temporary,143,50.11779434,129,1.556842867
ethnic,143,50.11779434,92,1.110306541
modern,141,49.41684617,123,1.484431571
quick,141,49.41684617,135,1.629254164
okay,141,49.41684617,130,1.568911417
electoral,140,49.06637208,86,1.037895245
proud,139,48.715898,112,1.351677528
famous,139,48.715898,122,1.472363022
present,139,48.715898,136,1.641322713
blue,139,48.715898,98,1.182717837
initial,137,48.01494982,125,1.50856867
regular,137,48.01494982,131,1.580979966
complete,134,46.96352756,122,1.472363022
clean,134,46.96352756,101,1.218923485
industrial,134,46.96352756,104,1.255129133
overall,133,46.61305348,122,1.472363022
angry,132,46.26257939,117,1.412020275
warm,131,45.9121053,107,1.291334782
bilateral,131,45.9121053,101,1.218923485
sad,130,45.56163122,109,1.31547188
conservative,130,45.56163122,95,1.146512189
fine,130,45.56163122,109,1.31547188
nationwide,128,44.86068305,108,1.303403331
original,128,44.86068305,113,1.363746078
expensive,128,44.86068305,106,1.279266232
australian,127,44.51020896,88,1.062032344
quiet,126,44.15973487,95,1.146512189
primary,126,44.15973487,94,1.13444364
unprecedented,124,43.4587867,105,1.267197683
residential,124,43.4587867,81,0.977552498
excited,123,43.10831261,97,1.170649288
dry,122,42.75783853,89,1.074100893
muslim,122,42.75783853,86,1.037895245
professional,121,42.40736444,106,1.279266232
incredible,121,42.40736444,103,1.243060584
urgent,120,42.05689036,117,1.412020275
terrorist,119,41.70641627,87,1.049963794
usual,118,41.35594218,106,1.279266232
relevant,118,41.35594218,107,1.291334782
confident,118,41.35594218,105,1.267197683
mandatory,117,41.0054681,94,1.13444364
healthy,116,40.65499401,92,1.110306541
friendly,116,40.65499401,95,1.146512189
stable,115,40.30451992,93,1.122375091
nice,115,40.30451992,103,1.243060584
mobile,114,39.95404584,97,1.170649288
provincial,114,39.95404584,84,1.013758146
widespread,113,39.60357175,107,1.291334782
ill,113,39.60357175,96,1.158580739
advanced,112,39.25309767,96,1.158580739
proper,112,39.25309767,103,1.243060584
controversial,111,38.90262358,103,1.243060584
about,111,38.90262358,107,1.291334782
ballistic,111,38.90262358,62,0.74825006
infectious,110,38.55214949,92,1.110306541
emotional,109,38.20167541,96,1.158580739
closed,109,38.20167541,101,1.218923485
unusual,109,38.20167541,94,1.13444364
unlikely,108,37.85120132,101,1.218923485
super,108,37.85120132,76,0.917209751
interested,107,37.50072723,99,1.194786387
nearby,107,37.50072723,104,1.255129133
remote,107,37.50072723,85,1.025826696
double,106,37.15025315,103,1.243060584
constitutional,106,37.15025315,83,1.001689597
individual,105,36.79977906,95,1.146512189
post,105,36.79977906,99,1.194786387
welcome,104,36.44930497,103,1.243060584
cyber,104,36.44930497,59,0.712044412
solar,104,36.44930497,71,0.856867005
fifth,103,36.09883089,91,1.098237992
dramatic,103,36.09883089,91,1.098237992
impossible,103,36.09883089,93,1.122375091
southeast,102,35.7483568,75,0.905141202
contagious,101,35.39788272,83,1.001689597
extraordinary,101,35.39788272,89,1.074100893
technical,101,35.39788272,83,1.001689597
agricultural,101,35.39788272,67,0.808592807
near,100,35.04740863,96,1.158580739
ancient,100,35.04740863,66,0.796524258
scientific,100,35.04740863,85,1.025826696
giant,100,35.04740863,92,1.110306541
clinical,99,34.69693454,72,0.868935554
lucky,98,34.34646046,89,1.074100893
FALSE,98,34.34646046,77,0.929278301
scared,98,34.34646046,88,1.062032344
perfect,98,34.34646046,90,1.086169442
middle,98,34.34646046,88,1.062032344
separate,98,34.34646046,92,1.110306541
permanent,98,34.34646046,79,0.953415399
inclusive,98,34.34646046,73,0.881004103
heather,98,34.34646046,66,0.796524258
dark,97,33.99598637,86,1.037895245
pregnant,97,33.99598637,63,0.76031861
retail,97,33.99598637,75,0.905141202
upcoming,97,33.99598637,93,1.122375091
vital,97,33.99598637,95,1.146512189
minimum,96,33.64551228,62,0.74825006
indoor,96,33.64551228,72,0.868935554
immune,96,33.64551228,75,0.905141202
north,96,33.64551228,66,0.796524258
actual,95,33.2950382,89,1.074100893
complex,94,32.94456411,88,1.062032344
unclear,94,32.94456411,89,1.074100893
grand,94,32.94456411,70,0.844798455
weak,94,32.94456411,81,0.977552498
intense,93,32.59409003,83,1.001689597
broad,93,32.59409003,89,1.074100893
holy,92,32.24361594,68,0.820661357
intensive,92,32.24361594,80,0.965483949
familiar,91,31.89314185,79,0.953415399
complicated,91,31.89314185,83,1.001689597
multi,90,31.54266777,84,1.013758146
very,90,31.54266777,89,1.074100893
liberal,90,31.54266777,64,0.772387159
comfortable,90,31.54266777,78,0.94134685
imperial,90,31.54266777,49,0.591358919
vast,89,31.19219368,86,1.037895245
fake,89,31.19219368,60,0.724112962
maximum,89,31.19219368,82,0.989621048
overseas,89,31.19219368,79,0.953415399
sharp,88,30.84171959,83,1.001689597
aggressive,88,30.84171959,78,0.94134685
sorry,88,30.84171959,82,0.989621048
operational,88,30.84171959,80,0.965483949
maritime,88,30.84171959,54,0.651701665
terrible,87,30.49124551,78,0.94134685
migrant,87,30.49124551,56,0.675838764
mixed,87,30.49124551,74,0.893072653
straight,86,30.14077142,81,0.977552498
hopeful,86,30.14077142,76,0.917209751
careful,86,30.14077142,75,0.905141202
unknown,86,30.14077142,84,1.013758146
urban,86,30.14077142,66,0.796524258
prepared,85,29.79029734,80,0.965483949
capable,85,29.79029734,71,0.856867005
tessa,84,29.43982325,44,0.531016172
comprehensive,84,29.43982325,76,0.917209751
sensitive,84,29.43982325,77,0.929278301
tropical,83,29.08934916,53,0.639633116
light,83,29.08934916,67,0.808592807
formal,83,29.08934916,69,0.832729906
lebanese,83,29.08934916,34,0.410330678
appropriate,82,28.73887508,79,0.953415399
turkish,82,28.73887508,41,0.494810524
syrian,82,28.73887508,43,0.518947622
mild,81,28.38840099,73,0.881004103
optimistic,81,28.38840099,74,0.893072653
spanish,81,28.38840099,52,0.627564567
affected,80,28.0379269,74,0.893072653
concrete,80,28.0379269,69,0.832729906
cheap,80,28.0379269,71,0.856867005
territorial,80,28.0379269,60,0.724112962
secret,79,27.68745282,65,0.784455708
ordinary,79,27.68745282,70,0.844798455
equal,79,27.68745282,73,0.881004103
secure,78,27.33697873,73,0.881004103
naval,78,27.33697873,48,0.579290369
u.s,77,26.98650464,72,0.868935554
surprised,77,26.98650464,70,0.844798455
historical,77,26.98650464,67,0.808592807
collective,77,26.98650464,67,0.808592807
fellow,76,26.63603056,67,0.808592807
smart,76,26.63603056,63,0.76031861
honest,75,26.28555647,72,0.868935554
glad,74,25.93508239,64,0.772387159
prominent,74,25.93508239,68,0.820661357
wonderful,74,25.93508239,67,0.808592807
exciting,74,25.93508239,64,0.772387159
pcr,74,25.93508239,51,0.615496017
grateful,73,25.5846083,68,0.820661357
outdoor,73,25.5846083,60,0.724112962
cool,73,25.5846083,65,0.784455708
shocking,72,25.23413421,63,0.76031861
dire,72,25.23413421,70,0.844798455
tight,72,25.23413421,66,0.796524258
christian,72,25.23413421,50,0.603427468
brutal,72,25.23413421,65,0.784455708
variant,71,24.88366013,62,0.74825006
wealthy,71,24.88366013,52,0.627564567
transmissible,71,24.88366013,57,0.687907314
harsh,71,24.88366013,64,0.772387159
square,71,24.88366013,65,0.784455708
corporate,71,24.88366013,53,0.639633116
overwhelmed,70,24.53318604,66,0.796524258
toxic,70,24.53318604,51,0.615496017
metropolitan,70,24.53318604,54,0.651701665
dominic,69,24.18271195,33,0.398262129
tragic,69,24.18271195,60,0.724112962
marine,69,24.18271195,58,0.699975863
cautious,69,24.18271195,63,0.76031861
sudden,69,24.18271195,65,0.784455708
absolute,69,24.18271195,62,0.74825006
back,68,23.83223787,63,0.76031861
surprising,68,23.83223787,61,0.736181511
outside,68,23.83223787,65,0.784455708
accountable,68,23.83223787,58,0.699975863
enormous,68,23.83223787,61,0.736181511
ultra,68,23.83223787,50,0.603427468
bright,68,23.83223787,65,0.784455708
viral,67,23.48176378,59,0.712044412
secondary,67,23.48176378,48,0.579290369
plastic,67,23.48176378,35,0.422399228
alone,67,23.48176378,65,0.784455708
innocent,67,23.48176378,58,0.699975863
unacceptable,67,23.48176378,58,0.699975863
ukrainian,67,23.48176378,38,0.458604876
asean,67,23.48176378,32,0.38619358
polish,66,23.1312897,34,0.410330678
crazy,65,22.78081561,62,0.74825006
calm,65,22.78081561,64,0.772387159
parliamentary,65,22.78081561,55,0.663770215
artificial,65,22.78081561,49,0.591358919
legislative,64,22.43034152,53,0.639633116
wild,64,22.43034152,53,0.639633116
memorial,64,22.43034152,47,0.56722182
mutual,64,22.43034152,56,0.675838764
cross,64,22.43034152,57,0.687907314
raw,63,22.07986744,50,0.603427468
diverse,63,22.07986744,52,0.627564567
fundamental,63,22.07986744,56,0.675838764
tense,62,21.72939335,57,0.687907314
male,61,21.37891926,55,0.663770215
interim,61,21.37891926,45,0.543084721
racial,61,21.37891926,45,0.543084721
sixth,61,21.37891926,57,0.687907314
constant,61,21.37891926,59,0.712044412
keen,61,21.37891926,58,0.699975863
transparent,61,21.37891926,51,0.615496017
numerous,60,21.02844518,58,0.699975863
alarming,60,21.02844518,53,0.639633116
dominant,60,21.02844518,53,0.639633116
determined,60,21.02844518,58,0.699975863
coastal,60,21.02844518,52,0.627564567
ukraine,60,21.02844518,43,0.518947622
ambitious,60,21.02844518,53,0.639633116
accessible,59,20.67797109,54,0.651701665
challenging,59,20.67797109,55,0.663770215
firm,58,20.32749701,57,0.687907314
sarah,58,20.32749701,35,0.422399228
golden,58,20.32749701,45,0.543084721
trump,58,20.32749701,45,0.543084721
homeless,58,20.32749701,30,0.362056481
volcanic,58,20.32749701,43,0.518947622
accurate,58,20.32749701,49,0.591358919
exact,58,20.32749701,53,0.639633116
mexican,57,19.97702292,40,0.482741974
favorite,57,19.97702292,53,0.639633116
consecutive,57,19.97702292,56,0.675838764
affordable,57,19.97702292,45,0.543084721
sufficient,57,19.97702292,52,0.627564567
correct,57,19.97702292,54,0.651701665
pakistani,57,19.97702292,31,0.37412503
bipartisan,56,19.62654883,39,0.470673425
half,56,19.62654883,55,0.663770215
nervous,56,19.62654883,49,0.591358919
overwhelming,56,19.62654883,53,0.639633116
related,56,19.62654883,53,0.639633116
tired,56,19.62654883,50,0.603427468
fiscal,56,19.62654883,43,0.518947622
horrific,55,19.27607475,47,0.56722182
chaotic,55,19.27607475,53,0.639633116
solid,55,19.27607475,52,0.627564567
upper,55,19.27607475,49,0.591358919
alleged,55,19.27607475,53,0.639633116
la,55,19.27607475,37,0.446536326
frequent,55,19.27607475,51,0.615496017
medium,55,19.27607475,49,0.591358919
arabic,55,19.27607475,29,0.349987931
left,55,19.27607475,48,0.579290369
exclusive,54,18.92560066,48,0.579290369
robust,54,18.92560066,53,0.639633116
consistent,54,18.92560066,46,0.555153271
competitive,54,18.92560066,52,0.627564567
extensive,53,18.57512657,51,0.615496017
incoming,53,18.57512657,50,0.603427468
patient,53,18.57512657,47,0.56722182
alternative,53,18.57512657,46,0.555153271
subject,53,18.57512657,48,0.579290369
reasonable,52,18.22465249,47,0.56722182
routine,52,18.22465249,46,0.555153271
efficient,52,18.22465249,47,0.56722182
protective,52,18.22465249,49,0.591358919
academic,52,18.22465249,37,0.446536326
democracy,52,18.22465249,37,0.446536326
clever,52,18.22465249,52,0.627564567
inter,52,18.22465249,36,0.434467777
fatal,51,17.8741784,43,0.518947622
catastrophic,51,17.8741784,48,0.579290369
disappointed,51,17.8741784,50,0.603427468
english,51,17.8741784,43,0.518947622
legitimate,51,17.8741784,46,0.555153271
ethiopian,51,17.8741784,19,0.229302438
deputy,51,17.8741784,48,0.579290369
grim,50,17.52370431,48,0.579290369
omicron,50,17.52370431,41,0.494810524
painful,50,17.52370431,47,0.56722182
moderate,50,17.52370431,48,0.579290369
unfortunate,50,17.52370431,42,0.506879073
apparent,50,17.52370431,47,0.56722182
practical,50,17.52370431,47,0.56722182
adequate,50,17.52370431,45,0.543084721
standard,49,17.17323023,44,0.531016172
moral,49,17.17323023,40,0.482741974
universal,49,17.17323023,40,0.482741974
obvious,49,17.17323023,49,0.591358919
egyptian,49,17.17323023,30,0.362056481
creative,49,17.17323023,46,0.555153271
belarusian,49,17.17323023,28,0.337919382
detailed,49,17.17323023,48,0.579290369
orthodox,49,17.17323023,30,0.362056481
geopolitical,49,17.17323023,49,0.591358919
external,49,17.17323023,40,0.482741974
remarkable,48,16.82275614,45,0.543084721
monthly,48,16.82275614,40,0.482741974
catholic,48,16.82275614,34,0.410330678
impressive,48,16.82275614,43,0.518947622
smooth,48,16.82275614,41,0.494810524
g7,48,16.82275614,35,0.422399228
everyday,48,16.82275614,47,0.56722182
flat,48,16.82275614,38,0.458604876
indonesian,48,16.82275614,32,0.38619358
uncertain,47,16.47228206,43,0.518947622
net,47,16.47228206,39,0.470673425
west,47,16.47228206,41,0.494810524
yellow,47,16.47228206,33,0.398262129
southwestern,47,16.47228206,46,0.555153271
underground,47,16.47228206,38,0.458604876
hillary,47,16.47228206,22,0.265508086
minor,46,16.12180797,44,0.531016172
frustrated,46,16.12180797,44,0.531016172
soft,46,16.12180797,37,0.446536326
dutch,46,16.12180797,20,0.241370987
lunar,46,16.12180797,28,0.337919382
makeshift,45,15.77133388,41,0.494810524
hostile,45,15.77133388,40,0.482741974
harmful,45,15.77133388,39,0.470673425
scary,45,15.77133388,43,0.518947622
tremendous,45,15.77133388,44,0.531016172
symbolic,45,15.77133388,38,0.458604876
administrative,45,15.77133388,37,0.446536326
tiny,45,15.77133388,41,0.494810524
iconic,45,15.77133388,39,0.470673425
psychological,45,15.77133388,41,0.494810524
useful,45,15.77133388,43,0.518947622
dependent,45,15.77133388,41,0.494810524
pharmaceutical,45,15.77133388,40,0.482741974
stark,44,15.4208598,43,0.518947622
meaningful,44,15.4208598,41,0.494810524
20th,44,15.4208598,39,0.470673425
bottom,44,15.4208598,40,0.482741974
ultimate,44,15.4208598,43,0.518947622
colonial,44,15.4208598,35,0.422399228
thick,44,15.4208598,43,0.518947622
eager,44,15.4208598,42,0.506879073
loud,44,15.4208598,41,0.494810524
record,44,15.4208598,41,0.494810524
regulatory,44,15.4208598,34,0.410330678
crude,44,15.4208598,33,0.398262129
elementary,43,15.07038571,35,0.422399228
fit,43,15.07038571,35,0.422399228
visible,43,15.07038571,41,0.494810524
strange,43,15.07038571,42,0.506879073
innovative,43,15.07038571,39,0.470673425
renewable,43,15.07038571,31,0.37412503
horrible,42,14.71991162,40,0.482741974
unfair,42,14.71991162,38,0.458604876
saudi,42,14.71991162,25,0.301713734
weekly,42,14.71991162,37,0.446536326
thin,42,14.71991162,41,0.494810524
progressive,42,14.71991162,35,0.422399228
steady,42,14.71991162,40,0.482741974
militant,42,14.71991162,32,0.38619358
continuous,42,14.71991162,35,0.422399228
narrow,41,14.36943754,38,0.458604876
government,41,14.36943754,41,0.494810524
like,41,14.36943754,41,0.494810524
haitian,41,14.36943754,22,0.265508086
silent,41,14.36943754,39,0.470673425
acute,41,14.36943754,35,0.422399228
autonomous,41,14.36943754,28,0.337919382
tear,41,14.36943754,32,0.38619358
sovereign,41,14.36943754,32,0.38619358
technological,41,14.36943754,38,0.458604876
intellectual,41,14.36943754,24,0.289645185
resilient,40,14.01896345,37,0.446536326
imminent,40,14.01896345,36,0.434467777
tall,40,14.01896345,36,0.434467777
pleased,40,14.01896345,39,0.470673425
unexpected,40,14.01896345,39,0.470673425
judicial,40,14.01896345,34,0.410330678
festive,39,13.66848937,34,0.410330678
committed,39,13.66848937,37,0.446536326
credible,39,13.66848937,35,0.422399228
iraqi,39,13.66848937,26,0.313782283
fantastic,39,13.66848937,36,0.434467777
plenary,39,13.66848937,23,0.277576635
italian,38,13.31801528,33,0.398262129
helpful,38,13.31801528,36,0.434467777
racist,38,13.31801528,26,0.313782283
explosive,38,13.31801528,36,0.434467777
brief,38,13.31801528,36,0.434467777
triple,38,13.31801528,28,0.337919382
rough,38,13.31801528,32,0.38619358
swift,38,13.31801528,37,0.446536326
risky,38,13.31801528,33,0.398262129
electrical,38,13.31801528,33,0.398262129
hybrid,38,13.31801528,30,0.362056481
brazilian,38,13.31801528,33,0.398262129
mid,38,13.31801528,35,0.422399228
overnight,37,12.96754119,34,0.410330678
vigilant,37,12.96754119,33,0.398262129
asymptomatic,37,12.96754119,33,0.398262129
typical,37,12.96754119,36,0.434467777
torrential,37,12.96754119,30,0.362056481
unnecessary,37,12.96754119,36,0.434467777
fragile,37,12.96754119,35,0.422399228
relative,37,12.96754119,33,0.398262129
neutral,37,12.96754119,33,0.398262129
valid,37,12.96754119,31,0.37412503
sri,37,12.96754119,20,0.241370987
taiwanese,37,12.96754119,18,0.217233888
sweeping,36,12.61706711,35,0.422399228
inappropriate,36,12.61706711,31,0.37412503
hungry,36,12.61706711,32,0.38619358
loyal,36,12.61706711,27,0.325850833
steep,36,12.61706711,35,0.422399228
southwest,36,12.61706711,31,0.37412503
sweet,36,12.61706711,32,0.38619358
valuable,36,12.61706711,33,0.398262129
dear,36,12.61706711,32,0.38619358
extremist,36,12.61706711,30,0.362056481
problematic,36,12.61706711,32,0.38619358
native,36,12.61706711,31,0.37412503
investigative,36,12.61706711,33,0.398262129
bold,36,12.61706711,31,0.37412503
roman,36,12.61706711,22,0.265508086
preliminary,35,12.26659302,34,0.410330678
funny,35,12.26659302,30,0.362056481
focused,35,12.26659302,34,0.410330678
congressional,35,12.26659302,33,0.398262129
shocked,35,12.26659302,32,0.38619358
just,35,12.26659302,33,0.398262129
reliable,35,12.26659302,33,0.398262129
sized,35,12.26659302,31,0.37412503
united,35,12.26659302,32,0.38619358
delicate,35,12.26659302,34,0.410330678
electronic,35,12.26659302,28,0.337919382
compulsory,35,12.26659302,31,0.37412503
paralympic,35,12.26659302,27,0.325850833
damaging,34,11.91611893,30,0.362056481
outstanding,34,11.91611893,33,0.398262129
thankful,34,11.91611893,30,0.362056481
thorough,34,11.91611893,31,0.37412503
awful,34,11.91611893,32,0.38619358
fun,34,11.91611893,30,0.362056481
